year,orig,dest,fe_OrigCategorical,fe_DestCategorical,fe_YearCategorical
2005,FRA,UGA,52.53539426957183,1.6245698020954222,0.34878796450326277
2005,FRA,UKR,52.53539426957183,5.490327622791337,0.34878796450326277
2005,FRA,URY,52.53539426957183,-5.965696027897936,0.34878796450326277
2005,FRA,ZAF,52.53539426957183,8.96918083898057,0.34878796450326277
2005,GAB,AUS,52.844519689010404,4.740616668608528,0.34878796450326277
2005,GAB,AUT,52.844519689010404,0.06696658556735358,0.34878796450326277
2005,GAB,BEL,52.844519689010404,1.4348518724128496,0.34878796450326277
2005,GAB,BRA,52.844519689010404,11.7816265781874,0.34878796450326277
2005,GAB,COG,52.844519689010404,-3.7861855269116855,0.34878796450326277
2005,GAB,CZE,52.844519689010404,0.6538798508217063,0.34878796450326277
2005,GAB,DEU,52.844519689010404,10.280674033047113,0.34878796450326277
2005,GAB,DNK,52.844519689010404,-1.5956352531683091,0.34878796450326277
2005,GAB,ESP,52.844519689010404,7.730225269518151,0.34878796450326277
2005,GAB,FIN,52.844519689010404,-1.716336065592758,0.34878796450326277
2005,GAB,FRA,52.844519689010404,8.221688773047703,0.34878796450326277
2005,GAB,GBR,52.844519689010404,9.42181097451175,0.34878796450326277
2005,GAB,GHA,52.844519689010404,1.7334384078902403,0.34878796450326277
2005,GAB,HUN,52.844519689010404,-0.36135685564216047,0.34878796450326277
2005,GAB,ISR,52.844519689010404,-0.28375760975027475,0.34878796450326277
2005,GAB,ITA,52.844519689010404,9.001966437554813,0.34878796450326277
2005,GAB,KAZ,52.844519689010404,3.222914930717703,0.34878796450326277
2005,GAB,KEN,52.844519689010404,1.6100081152555994,0.34878796450326277
2005,GAB,PRT,52.844519689010404,0.7340080152925665,0.34878796450326277
2005,GAB,RUS,52.844519689010404,11.560137400737254,0.34878796450326277
2005,GAB,SWE,52.844519689010404,1.2350024397976789,0.34878796450326277
2005,GAB,UGA,52.844519689010404,1.6245698020954222,0.34878796450326277
2005,GAB,ZAF,52.844519689010404,8.96918083898057,0.34878796450326277
2005,GBR,AUS,52.44780272788249,4.740616668608528,0.34878796450326277
2005,GBR,AUT,52.44780272788249,0.06696658556735358,0.34878796450326277
2005,GBR,BEL,52.44780272788249,1.4348518724128496,0.34878796450326277
2005,GBR,BLR,52.44780272788249,-0.9108196357662948,0.34878796450326277
2005,GBR,BOL,52.44780272788249,-0.10254944838960256,0.34878796450326277
2005,GBR,BRA,52.44780272788249,11.7816265781874,0.34878796450326277
2005,GBR,COG,52.44780272788249,-3.7861855269116855,0.34878796450326277
2005,GBR,COL,52.44780272788249,4.999542281744635,0.34878796450326277
2005,GBR,CRI,52.44780272788249,-4.1335990417410144,0.34878796450326277
2005,GBR,CYP,52.44780272788249,-8.630192254052211,0.34878796450326277
2005,GBR,CZE,52.44780272788249,0.6538798508217063,0.34878796450326277
2005,GBR,DEU,52.44780272788249,10.280674033047113,0.34878796450326277
2005,GBR,DNK,52.44780272788249,-1.5956352531683091,0.34878796450326277
2005,GBR,ECU,52.44780272788249,1.5347829145389227,0.34878796450326277
2005,GBR,ESP,52.44780272788249,7.730225269518151,0.34878796450326277
2005,GBR,EST,52.44780272788249,-8.544308071406249,0.34878796450326277
2005,GBR,FIN,52.44780272788249,-1.716336065592758,0.34878796450326277
2005,GBR,FRA,52.44780272788249,8.221688773047703,0.34878796450326277
2005,GBR,GHA,52.44780272788249,1.7334384078902403,0.34878796450326277
2005,GBR,GRC,52.44780272788249,0.5271599824348456,0.34878796450326277
2005,GBR,HND,52.44780272788249,-3.11010468365369,0.34878796450326277
2005,GBR,HUN,52.44780272788249,-0.36135685564216047,0.34878796450326277
2005,GBR,IDN,52.44780272788249,9.08549522914161,0.34878796450326277
2005,GBR,IRL,52.44780272788249,-2.8079601827679266,0.34878796450326277
2005,GBR,ISL,52.44780272788249,-13.229336038485277,0.34878796450326277
2005,GBR,ISR,52.44780272788249,-0.28375760975027475,0.34878796450326277
2005,GBR,ITA,52.44780272788249,9.001966437554813,0.34878796450326277
2005,GBR,KAZ,52.44780272788249,3.222914930717703,0.34878796450326277
2005,GBR,LTU,52.44780272788249,-5.668414200934084,0.34878796450326277
2005,GBR,LUX,52.44780272788249,-11.58837534566176,0.34878796450326277
2005,GBR,LVA,52.44780272788249,-6.96354913651717,0.34878796450326277
2005,GBR,MEX,52.44780272788249,8.581218160338324,0.34878796450326277
2005,GBR,NLD,52.44780272788249,3.281296333767429,0.34878796450326277
2005,GBR,NOR,52.44780272788249,-1.499300188575054,0.34878796450326277
2005,GBR,PAN,52.44780272788249,-3.7824018533940045,0.34878796450326277
2005,GBR,PER,52.44780272788249,1.5030671632165102,0.34878796450326277
2005,GBR,POL,52.44780272788249,4.281508661932747,0.34878796450326277
2005,GBR,PRT,52.44780272788249,0.7340080152925665,0.34878796450326277
2005,GBR,PRY,52.44780272788249,-3.455898605564821,0.34878796450326277
2005,GBR,RUS,52.44780272788249,11.560137400737254,0.34878796450326277
2005,GBR,SLV,52.44780272788249,-4.761946900652868,0.34878796450326277
2005,GBR,SVK,52.44780272788249,-3.1504095168252917,0.34878796450326277
2005,GBR,SVN,52.44780272788249,-7.206435867992603,0.34878796450326277
2005,GBR,SWE,52.44780272788249,1.2350024397976789,0.34878796450326277
2005,GBR,TUR,52.44780272788249,7.663100658632949,0.34878796450326277
2005,GBR,UGA,52.44780272788249,1.6245698020954222,0.34878796450326277
2005,GBR,UKR,52.44780272788249,5.490327622791337,0.34878796450326277
2005,GBR,ZAF,52.44780272788249,8.96918083898057,0.34878796450326277
2005,GEO,ARM,53.083751335376334,-5.617796712838354,0.34878796450326277
2005,GEO,AUS,53.083751335376334,4.740616668608528,0.34878796450326277
2005,GEO,AUT,53.083751335376334,0.06696658556735358,0.34878796450326277
2005,GEO,AZE,53.083751335376334,-3.4638117888061064,0.34878796450326277
2005,GEO,BEL,53.083751335376334,1.4348518724128496,0.34878796450326277
2005,GEO,BLR,53.083751335376334,-0.9108196357662948,0.34878796450326277
2005,GEO,BOL,53.083751335376334,-0.10254944838960256,0.34878796450326277
2005,GEO,BRA,53.083751335376334,11.7816265781874,0.34878796450326277
2005,GEO,COG,53.083751335376334,-3.7861855269116855,0.34878796450326277
2005,GEO,CRI,53.083751335376334,-4.1335990417410144,0.34878796450326277
2005,GEO,CYP,53.083751335376334,-8.630192254052211,0.34878796450326277
2005,GEO,CZE,53.083751335376334,0.6538798508217063,0.34878796450326277
2005,GEO,DEU,53.083751335376334,10.280674033047113,0.34878796450326277
2005,GEO,DNK,53.083751335376334,-1.5956352531683091,0.34878796450326277
2005,GEO,ECU,53.083751335376334,1.5347829145389227,0.34878796450326277
2005,GEO,ESP,53.083751335376334,7.730225269518151,0.34878796450326277
2005,GEO,EST,53.083751335376334,-8.544308071406249,0.34878796450326277
2005,GEO,FIN,53.083751335376334,-1.716336065592758,0.34878796450326277
2005,GEO,FRA,53.083751335376334,8.221688773047703,0.34878796450326277
2005,GEO,GBR,53.083751335376334,9.42181097451175,0.34878796450326277
2005,GEO,GRC,53.083751335376334,0.5271599824348456,0.34878796450326277
2005,GEO,HUN,53.083751335376334,-0.36135685564216047,0.34878796450326277
2005,GEO,IRL,53.083751335376334,-2.8079601827679266,0.34878796450326277
2005,GEO,IRN,53.083751335376334,5.1120805960203874,0.34878796450326277
2005,GEO,ISL,53.083751335376334,-13.229336038485277,0.34878796450326277
2005,GEO,ISR,53.083751335376334,-0.28375760975027475,0.34878796450326277
2005,GEO,ITA,53.083751335376334,9.001966437554813,0.34878796450326277
2005,GEO,KAZ,53.083751335376334,3.222914930717703,0.34878796450326277
2005,GEO,KGZ,53.083751335376334,-5.122346946685539,0.34878796450326277
2005,GEO,LTU,53.083751335376334,-5.668414200934084,0.34878796450326277
2005,GEO,LUX,53.083751335376334,-11.58837534566176,0.34878796450326277
2005,GEO,LVA,53.083751335376334,-6.96354913651717,0.34878796450326277
2005,GEO,MDA,53.083751335376334,-5.92917170416923,0.34878796450326277
2005,GEO,MEX,53.083751335376334,8.581218160338324,0.34878796450326277
2005,GEO,NLD,53.083751335376334,3.281296333767429,0.34878796450326277
2005,GEO,NOR,53.083751335376334,-1.499300188575054,0.34878796450326277
2005,GEO,PAN,53.083751335376334,-3.7824018533940045,0.34878796450326277
2005,GEO,POL,53.083751335376334,4.281508661932747,0.34878796450326277
2005,GEO,PRT,53.083751335376334,0.7340080152925665,0.34878796450326277
2005,GEO,RUS,53.083751335376334,11.560137400737254,0.34878796450326277
2005,GEO,SVK,53.083751335376334,-3.1504095168252917,0.34878796450326277
2005,GEO,SVN,53.083751335376334,-7.206435867992603,0.34878796450326277
2005,GEO,SWE,53.083751335376334,1.2350024397976789,0.34878796450326277
2005,GEO,TUR,53.083751335376334,7.663100658632949,0.34878796450326277
2005,GEO,UKR,53.083751335376334,5.490327622791337,0.34878796450326277
2005,GEO,ZAF,53.083751335376334,8.96918083898057,0.34878796450326277
2005,GHA,AUS,45.14601946902296,4.740616668608528,0.34878796450326277
2005,GHA,BEL,45.14601946902296,1.4348518724128496,0.34878796450326277
2005,GHA,BRA,45.14601946902296,11.7816265781874,0.34878796450326277
2005,GHA,CZE,45.14601946902296,0.6538798508217063,0.34878796450326277
2005,GHA,DEU,45.14601946902296,10.280674033047113,0.34878796450326277
2005,GHA,DNK,45.14601946902296,-1.5956352531683091,0.34878796450326277
2005,GHA,ESP,45.14601946902296,7.730225269518151,0.34878796450326277
2005,GHA,FIN,45.14601946902296,-1.716336065592758,0.34878796450326277
2005,GHA,GBR,45.14601946902296,9.42181097451175,0.34878796450326277
2005,GHA,HUN,45.14601946902296,-0.36135685564216047,0.34878796450326277
2005,GHA,ITA,45.14601946902296,9.001966437554813,0.34878796450326277
2005,GHA,KAZ,45.14601946902296,3.222914930717703,0.34878796450326277
2005,GHA,NLD,45.14601946902296,3.281296333767429,0.34878796450326277
2005,GHA,NOR,45.14601946902296,-1.499300188575054,0.34878796450326277
2005,GHA,RUS,45.14601946902296,11.560137400737254,0.34878796450326277
2005,GHA,SWE,45.14601946902296,1.2350024397976789,0.34878796450326277
2005,GHA,ZAF,45.14601946902296,8.96918083898057,0.34878796450326277
2005,GRC,ARM,52.967403917051676,-5.617796712838354,0.34878796450326277
2005,GRC,AUS,52.967403917051676,4.740616668608528,0.34878796450326277
2005,GRC,AUT,52.967403917051676,0.06696658556735358,0.34878796450326277
2005,GRC,AZE,52.967403917051676,-3.4638117888061064,0.34878796450326277
2005,GRC,BEL,52.967403917051676,1.4348518724128496,0.34878796450326277
2005,GRC,BLR,52.967403917051676,-0.9108196357662948,0.34878796450326277
2005,GRC,BOL,52.967403917051676,-0.10254944838960256,0.34878796450326277
2005,GRC,BRA,52.967403917051676,11.7816265781874,0.34878796450326277
2005,GRC,CHN,52.967403917051676,17.417768758078168,0.34878796450326277
2005,GRC,COG,52.967403917051676,-3.7861855269116855,0.34878796450326277
2005,GRC,COL,52.967403917051676,4.999542281744635,0.34878796450326277
2005,GRC,CRI,52.967403917051676,-4.1335990417410144,0.34878796450326277
2005,GRC,CYP,52.967403917051676,-8.630192254052211,0.34878796450326277
2005,GRC,CZE,52.967403917051676,0.6538798508217063,0.34878796450326277
2005,GRC,DEU,52.967403917051676,10.280674033047113,0.34878796450326277
2005,GRC,DNK,52.967403917051676,-1.5956352531683091,0.34878796450326277
