year,orig,dest,fe_YearCategorical
2010.0,SWE,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GBR,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
2010.0,GRC,ETH,-22.74065387130058
