year,orig,dest,fe_YearCategorical
2010.0,LUX,MDG,-23.42803720479007
2010.0,LUX,MDG,-23.42803720479007
2010.0,LUX,MDG,-23.42803720479007
2010.0,NLD,MDG,-23.42803720479007
2010.0,NLD,MDG,-23.42803720479007
2010.0,NLD,MDG,-23.42803720479007
2010.0,NLD,MDG,-23.42803720479007
2010.0,NLD,MDG,-23.42803720479007
2010.0,CHE,MDG,-23.42803720479007
2010.0,CHE,MDG,-23.42803720479007
2010.0,CHE,MDG,-23.42803720479007
2010.0,CHE,MDG,-23.42803720479007
2010.0,CHE,MDG,-23.42803720479007
2010.0,CAN,MDG,-23.42803720479007
2010.0,CAN,MDG,-23.42803720479007
2010.0,CAN,MDG,-23.42803720479007
2010.0,CAN,MDG,-23.42803720479007
2010.0,CAN,MDG,-23.42803720479007
2010.0,USA,MDG,-23.42803720479007
2010.0,USA,MDG,-23.42803720479007
2010.0,USA,MDG,-23.42803720479007
2010.0,USA,MDG,-23.42803720479007
2010.0,USA,MDG,-23.42803720479007
2010.0,RWA,MWI,-23.42803720479007
2010.0,RWA,MWI,-23.42803720479007
2010.0,RWA,MWI,-23.42803720479007
2010.0,RWA,MWI,-23.42803720479007
2010.0,RWA,MWI,-23.42803720479007
2010.0,ZMB,MWI,-23.42803720479007
2010.0,ZMB,MWI,-23.42803720479007
2010.0,ZMB,MWI,-23.42803720479007
2010.0,ZMB,MWI,-23.42803720479007
2010.0,ZMB,MWI,-23.42803720479007
2010.0,ZAF,MWI,-23.42803720479007
2010.0,ZAF,MWI,-23.42803720479007
2010.0,ZAF,MWI,-23.42803720479007
2010.0,ZAF,MWI,-23.42803720479007
2010.0,ZAF,MWI,-23.42803720479007
2010.0,EGY,MWI,-23.42803720479007
2010.0,EGY,MWI,-23.42803720479007
2010.0,EGY,MWI,-23.42803720479007
2010.0,EGY,MWI,-23.42803720479007
2010.0,EGY,MWI,-23.42803720479007
2010.0,CYP,MWI,-23.42803720479007
2010.0,CYP,MWI,-23.42803720479007
2010.0,CYP,MWI,-23.42803720479007
2010.0,CYP,MWI,-23.42803720479007
2010.0,CYP,MWI,-23.42803720479007
2010.0,RUS,MWI,-23.42803720479007
2010.0,RUS,MWI,-23.42803720479007
2010.0,RUS,MWI,-23.42803720479007
2010.0,RUS,MWI,-23.42803720479007
2010.0,RUS,MWI,-23.42803720479007
2010.0,DNK,MWI,-23.42803720479007
2010.0,DNK,MWI,-23.42803720479007
2010.0,DNK,MWI,-23.42803720479007
2010.0,DNK,MWI,-23.42803720479007
2010.0,DNK,MWI,-23.42803720479007
2010.0,FIN,MWI,-23.42803720479007
2010.0,FIN,MWI,-23.42803720479007
2010.0,FIN,MWI,-23.42803720479007
2010.0,FIN,MWI,-23.42803720479007
2010.0,FIN,MWI,-23.42803720479007
2010.0,IRL,MWI,-23.42803720479007
2010.0,IRL,MWI,-23.42803720479007
2010.0,IRL,MWI,-23.42803720479007
2010.0,IRL,MWI,-23.42803720479007
2010.0,IRL,MWI,-23.42803720479007
2010.0,NOR,MWI,-23.42803720479007
2010.0,NOR,MWI,-23.42803720479007
2010.0,NOR,MWI,-23.42803720479007
2010.0,NOR,MWI,-23.42803720479007
2010.0,NOR,MWI,-23.42803720479007
2010.0,SWE,MWI,-23.42803720479007
2010.0,SWE,MWI,-23.42803720479007
2010.0,SWE,MWI,-23.42803720479007
2010.0,SWE,MWI,-23.42803720479007
2010.0,SWE,MWI,-23.42803720479007
2010.0,GBR,MWI,-23.42803720479007
2010.0,GBR,MWI,-23.42803720479007
2010.0,GBR,MWI,-23.42803720479007
2010.0,GBR,MWI,-23.42803720479007
2010.0,GBR,MWI,-23.42803720479007
2010.0,GRC,MWI,-23.42803720479007
2010.0,GRC,MWI,-23.42803720479007
2010.0,GRC,MWI,-23.42803720479007
2010.0,GRC,MWI,-23.42803720479007
2010.0,GRC,MWI,-23.42803720479007
2010.0,ITA,MWI,-23.42803720479007
2010.0,ITA,MWI,-23.42803720479007
2010.0,ITA,MWI,-23.42803720479007
2010.0,ITA,MWI,-23.42803720479007
2010.0,ITA,MWI,-23.42803720479007
2010.0,PRT,MWI,-23.42803720479007
2010.0,PRT,MWI,-23.42803720479007
2010.0,PRT,MWI,-23.42803720479007
2010.0,PRT,MWI,-23.42803720479007
2010.0,PRT,MWI,-23.42803720479007
2010.0,SVN,MWI,-23.42803720479007
2010.0,SVN,MWI,-23.42803720479007
2010.0,SVN,MWI,-23.42803720479007
2010.0,SVN,MWI,-23.42803720479007
2010.0,SVN,MWI,-23.42803720479007
2010.0,ESP,MWI,-23.42803720479007
2010.0,ESP,MWI,-23.42803720479007
2010.0,ESP,MWI,-23.42803720479007
2010.0,ESP,MWI,-23.42803720479007
2010.0,ESP,MWI,-23.42803720479007
2010.0,AUT,MWI,-23.42803720479007
2010.0,AUT,MWI,-23.42803720479007
2010.0,AUT,MWI,-23.42803720479007
2010.0,AUT,MWI,-23.42803720479007
2010.0,AUT,MWI,-23.42803720479007
2010.0,BEL,MWI,-23.42803720479007
2010.0,BEL,MWI,-23.42803720479007
2010.0,BEL,MWI,-23.42803720479007
2010.0,BEL,MWI,-23.42803720479007
2010.0,BEL,MWI,-23.42803720479007
2010.0,FRA,MWI,-23.42803720479007
2010.0,FRA,MWI,-23.42803720479007
2010.0,FRA,MWI,-23.42803720479007
2010.0,FRA,MWI,-23.42803720479007
2010.0,FRA,MWI,-23.42803720479007
2010.0,DEU,MWI,-23.42803720479007
2010.0,DEU,MWI,-23.42803720479007
2010.0,DEU,MWI,-23.42803720479007
2010.0,DEU,MWI,-23.42803720479007
2010.0,DEU,MWI,-23.42803720479007
2010.0,NLD,MWI,-23.42803720479007
2010.0,NLD,MWI,-23.42803720479007
2010.0,NLD,MWI,-23.42803720479007
2010.0,NLD,MWI,-23.42803720479007
2010.0,NLD,MWI,-23.42803720479007
2010.0,CHE,MWI,-23.42803720479007
2010.0,CHE,MWI,-23.42803720479007
2010.0,CHE,MWI,-23.42803720479007
2010.0,CHE,MWI,-23.42803720479007
2010.0,CHE,MWI,-23.42803720479007
2010.0,CAN,MWI,-23.42803720479007
2010.0,CAN,MWI,-23.42803720479007
2010.0,CAN,MWI,-23.42803720479007
2010.0,CAN,MWI,-23.42803720479007
2010.0,CAN,MWI,-23.42803720479007
2010.0,USA,MWI,-23.42803720479007
2010.0,USA,MWI,-23.42803720479007
2010.0,USA,MWI,-23.42803720479007
2010.0,USA,MWI,-23.42803720479007
2010.0,USA,MWI,-23.42803720479007
2010.0,ETH,RWA,-23.42803720479007
2010.0,ETH,RWA,-23.42803720479007
2010.0,ETH,RWA,-23.42803720479007
2010.0,ETH,RWA,-23.42803720479007
2010.0,ETH,RWA,-23.42803720479007
2010.0,MWI,RWA,-23.42803720479007
2010.0,MWI,RWA,-23.42803720479007
2010.0,MWI,RWA,-23.42803720479007
2010.0,MWI,RWA,-23.42803720479007
2010.0,MWI,RWA,-23.42803720479007
2010.0,ZMB,RWA,-23.42803720479007
