time,regions,income,ypc
2035,WEU,19064.54790439375,47939.72014320311
2035,JPK,13590.158989380696,64305.14572617037
2035,ANZ,1168.8056542342567,45209.772683643816
2035,EEU,1172.75244790812,9187.505860293204
2035,FSU,1639.7537736991758,5553.574491731549
2035,MDE,2416.26709910162,5815.0064962901515
2035,CAM,1259.4293846756416,7104.030576084017
2035,LAM,4376.547298465907,9188.223425874912
2035,SAS,2168.6529977513364,1073.5468109715323
2035,SEA,2945.947388507594,3868.285328199517
2035,CHI,4597.96843919158,2873.9469240080084
2035,MAF,761.3371220661636,2858.9748261033737
2035,SSA,1351.0382096741746,1114.0006680296117
2035,SIS,161.11470668921197,2629.859858541114
2036,USA,17774.503887356666,59294.972978215155
2036,CAN,1409.2969900987941,41694.04596173941
2036,WEU,19335.953763292815,48620.94887428812
2036,JPK,13818.39420737555,65221.81197694455
2036,ANZ,1188.3978306755207,45849.328507295344
2036,EEU,1205.2122368933315,9441.80565896702
2036,FSU,1684.7587783738693,5706.139283452652
2036,MDE,2497.5387174875864,5958.466584666561
2036,CAM,1296.5399689536878,7276.988303341047
2036,LAM,4504.456468248295,9409.736637469823
2036,SAS,2238.0469435283803,1099.6575508980882
2036,SEA,3039.9132768193026,3961.964932458056
2036,CHI,4748.6797418046135,2960.7547443852673
2036,MAF,788.1860777686802,2926.923787849744
2036,SSA,1398.961414795322,1140.782959397972
2036,SIS,165.87412274584142,2694.203993055818
2037,USA,18025.84649879467,60131.9408111026
2037,CAN,1429.3036199012256,42283.74033214415
2037,WEU,19607.71306765577,49303.02328210365
2037,JPK,14047.981695090177,66139.86744238662
2037,ANZ,1208.1049342678275,46489.729577935184
2037,EEU,1237.8683698313903,9697.643800952555
2037,FSU,1730.0019805460013,5859.515288276985
2037,MDE,2580.8502560841903,6105.338346070426
2037,CAM,1334.7164046575767,7454.002289473213
2037,LAM,4636.006989076945,9636.388331662753
2037,SAS,2309.6127925636692,1126.3795724848044
2037,SEA,3136.8042648782625,4057.8198745956834
2037,CHI,4904.201982159608,3050.1042257274166
2037,MAF,815.7563254949462,2996.399268156045
2037,SSA,1448.1923689516923,1168.1795000421594
2037,SIS,170.77082787440264,2760.067896972095
2038,USA,18277.299985627375,60969.233623004555
2038,CAN,1449.322508308904,42873.73571180416
2038,WEU,19879.53446775444,49985.210454044165
2038,JPK,14278.7204750073,67058.33978035234
2038,ANZ,1227.9096639459024,47130.29237050649
2038,EEU,1270.700529759121,9954.861120473945
2038,FSU,1775.4532196262517,6013.60036008408
2038,MDE,2666.249697710699,6255.759774438199
2038,CAM,1374.0017130942579,7635.23736436348
2038,LAM,4771.3459787861475,9868.388551248767
2038,SAS,2383.4398776265093,1153.7376952334043
2038,SEA,3236.7401850963292,4155.938242648525
2038,CHI,5064.731954911741,3142.0967932258177
2038,MAF,844.0655518091294,3067.4625143000203
2038,SSA,1498.7643202998997,1196.2152277746425
2038,SIS,175.8103868084323,2827.51351331401
2039,USA,18528.586116725437,61805.92352938756
2039,CAN,1469.3316619222355,43463.381921267115
2039,WEU,20151.511809242413,50667.74635212979
2039,JPK,14510.684944166724,67977.55633813702
2039,ANZ,1247.818401035785,47771.247706399736
2039,EEU,1303.6630880519706,10213.100156085082
2039,FSU,1821.0469571561346,6168.172517364211
2039,MDE,2753.733628344055,6409.751260678026
2039,CAM,1414.4136512275752,7820.714694179423
2039,LAM,4910.532760402642,10105.761602603468
2039,SAS,2459.5743963442997,1181.7350250704017
2039,SEA,3339.782217053904,4256.3299042262015
2039,CHI,5230.37549062612,3236.776467275181
2039,MAF,873.1152108620037,3140.1168297759527
2039,SSA,1550.681786617958,1224.8925349862668
2039,SIS,180.99513535644485,2896.5496072754604
2040,USA,18779.78582095871,62642.28017224876
2040,CAN,1489.3375658778232,44052.8704699917
2040,WEU,20423.345171918725,51349.87637912362
2040,JPK,14743.66597041373,68896.51610426216
2040,ANZ,1267.8131446684872,48411.89163181441
2040,EEU,1336.7340351924342,10472.188481826428
2040,FSU,1866.7506576911935,6323.121556240037
2040,MDE,2843.349708666173,6567.4571413550775
2040,CAM,1455.9976604124358,8010.606616763621
2040,LAM,5053.722746997529,10348.727165909953
2040,SAS,2538.111174219236,1210.3975078913456
2040,SEA,3446.0575060647416,4359.086955640871
2040,CHI,5401.3414427179905,3334.2503231241894
2040,MAF,902.9229343825564,3214.426057505654
2040,SSA,1603.9781002870204,1254.23747314576
