country,quintile,pop_quint,outmig_quint,inmig_quint,pop,gdp,gini,gdpshare_quint,ypc_quint,ypc_rel,fundregion,regionname
BLZ,q3,0.2,0.20446485154287913,0.08993951230339876,322.464,2.064116123652634,0.5326,0.11926872379047325,3817.2399992462465,0.5963436189523662,CAM,Central America
BOL,q3,0.2,0.1915240343648526,0.15419105128300575,10048.59,43.19038245496415,0.54783241,0.11501537833504862,2471.768764818322,0.5750768916752432,LAM,South America
BRA,q3,0.2,0.17692053522165263,0.13061015393692849,195713.635,1960.360571240302,0.57863876,0.10621643502677697,5319.570893571134,0.5310821751338849,LAM,South America
BRB,q3,0.2,0.12098103995829755,0.08508379431984914,282.131,,0.47,0.13594874585504974,,,SIS,Small Island States
BRN,q3,0.2,0.18076912368622006,0.09706815925025455,388.646,,0.453184598,0.14018368359000288,,,SEA,Southeast Asia
BTN,q3,0.2,0.15087465181400483,0.0867043283730324,685.503,3.4700779256141154,0.44538,0.14211072452365836,3596.8864334844293,0.7105536226182917,SAS,South Asia
BWA,q3,0.2,0.18968761498151487,0.13550022548981622,1987.105,25.011877248655928,0.6646,0.08063956349548426,5075.088793833864,0.4031978174774213,SSA,Sub-Saharan Africa
CAF,q3,0.2,0.12389277594817859,0.0930653210483465,4386.768,3.114341617734822,0.6224,0.0933425900543235,331.33814338180196,0.46671295027161747,SSA,Sub-Saharan Africa
CAN,q3,0.20000000000000004,0.23612869933042002,0.0934337794564309,34147.564,1202.022448380908,0.28814909,0.17499800752009267,30800.371801204084,0.8749900376004635,CAN,Canada
CHE,q3,0.2,0.2081171649426938,0.10255825433940784,7808.675,294.1234325595242,0.3183,0.16963765152078758,31948.063119947,0.8481882576039379,WEU,Western Europe
CHL,q3,0.2,0.17495423868048685,0.12261441141438949,17062.536,232.67598646703658,0.55181377,0.11389253039134303,7765.5680433531925,0.5694626519567151,LAM,South America
CHN,q3,0.2,0.19563534547870087,0.060472511528951806,1.368810615e6,9122.23735582665,0.4656221,0.137062036659192,4567.149089789033,0.68531018329596,CHI,China plus
CIV,q3,0.2,0.14288352408308616,0.0762674610988824,20532.95,33.62555719552731,0.4918,0.13029680150706596,1066.8955389922332,0.6514840075353299,SSA,Sub-Saharan Africa
CMR,q3,0.2,0.1384014385881898,0.14850445457719957,20341.241,40.33633919768043,0.4882,0.1312422928129491,1301.256309775891,0.6562114640647455,SSA,Sub-Saharan Africa
COG,q3,0.2,0.19525138266172823,0.1285968042817666,4273.731,15.395738933859421,0.4616,0.1380782471180193,2487.0735255377003,0.6903912355900966,SSA,Sub-Saharan Africa
COL,q3,0.2,0.16489152150069944,0.16011807763723376,45222.7,392.9319656512309,0.54926247,0.11461258007375769,4979.24121920415,0.5730629003687885,LAM,South America
COM,q3,0.2,0.1524545447860826,0.11335126415895821,689.692,0.7228476586499929,0.6193,0.09426642847615198,493.9905574755361,0.47133214238075993,SIS,Small Island States
CPV,q3,0.2,0.21644380973933772,0.05581790425200918,492.654,1.7724324826983509,0.5319,0.11946250838294771,2148.9648954698487,0.5973125419147386,SSA,Sub-Saharan Africa
CRI,q3,0.2,0.18999017735456936,0.06855527565722891,4577.378,48.34757655725869,0.45447083,0.13986372132884076,7386.403279922724,0.6993186066442039,CAM,Central America
CYP,q3,0.2,0.21400399431587738,0.18860387982597576,1112.612,20.86748019524659,0.3263,0.1681356498496311,15767.254637520053,0.8406782492481556,WEU,Western Europe
CZE,q3,0.2,0.20242566562383363,0.02343559364954383,10536.518,237.48438989075598,0.26892487,0.17816233389661082,20078.157303461056,0.8908116694830541,EEU,Central & Eastern Europe
DEU,q3,0.2,0.18703011158313856,0.10168652125395235,80827.002,2732.530581525656,0.29148983,0.17442779453508167,29484.53307937763,0.8721389726754082,WEU,Western Europe
DJI,q3,0.2,0.15518421710707386,0.0787572302306684,840.198,,0.50617,0.12647672609577493,,,SSA,Sub-Saharan Africa
DNK,q3,0.2,0.20685607328035788,0.09266101579655735,5554.844,180.18107233543262,0.23685022,0.18299023967873815,29678.04101450272,0.9149511983936907,WEU,Western Europe
DOM,q3,0.20000000000000004,0.1850122945107069,0.1739898129410108,9695.121,83.25965238571035,0.51173512,0.12497809548404074,5366.427497825633,0.6248904774202036,SIS,Small Island States
DZA,q3,0.2,0.18923135365199908,0.22676296973183568,35977.455,266.7489955430523,0.4133,0.14976254259989927,5551.950215558147,0.7488127129994964,MAF,North Africa
ECU,q3,0.2,0.20826852688471384,0.11545704628446035,15011.117,104.16045056561055,0.40036739,0.152719868170557,5298.529842571296,0.763599340852785,LAM,South America
EGY,q3,0.2,0.15448224470704727,0.3027293725599257,82761.235,449.69771028357724,0.3675,0.15988868717437435,4343.916359063715,0.7994434358718718,MAF,North Africa
ERI,q3,0.2,0.14463485054230402,0.07309627990505473,3170.435,2.5727180400342684,0.499213277,0.12833514761311934,520.7016536133574,0.6416757380655967,SSA,Sub-Saharan Africa
ESP,q3,0.2,0.21654206840189882,0.24524750236429765,46931.015,1241.1808508034314,0.32634968,0.16812621958150764,22232.10431977022,0.8406310979075383,WEU,Western Europe
EST,q3,0.2,0.22244478764075296,0.1366928923122021,1332.101,22.19232056647319,0.35029377,0.16343549205613167,13613.880747964893,0.8171774602806583,FSU,Former Soviet Union
ETH,q3,0.2,0.14796850046374357,0.071836649529621,87639.964,77.46141058939929,0.3917,0.1546593451857791,683.485620722258,0.7732967259288954,SSA,Sub-Saharan Africa
FIN,q3,0.2,0.3100073178229422,0.21322754879301173,5365.782,170.18210089451856,0.24807383,0.1813658811824051,28761.16350814041,0.9068294059120257,WEU,Western Europe
FJI,q3,0.2,0.1652215992487915,0.12739246260720696,859.818,3.593228937193344,0.4878,0.13134705648188869,2744.5345652561996,0.6567352824094435,SIS,Small Island States
FRA,q3,0.2,0.2252983977205546,0.19021671164684556,62879.53,1923.4567058101813,0.28111074,0.1761797338170391,26946.296389161675,0.8808986690851955,WEU,Western Europe
GAB,q3,0.2,0.20175231572400706,0.11740618503651337,1624.14,20.323025929791424,0.4818,0.13291145308342514,8315.671393416533,0.6645572654171258,SSA,Sub-Saharan Africa
GBR,q3,0.2,0.20207755547141346,0.25250977564368604,63459.808,2004.6729970493316,0.33933167,0.16561886972778397,26159.208986664402,0.8280943486389198,WEU,Western Europe
GEO,q3,0.2,0.21718545496305242,0.08413815420597842,4099.099,20.263823670800313,0.4158,0.1491822404477744,3687.398883570065,0.7459112022388719,FSU,Former Soviet Union
GHA,q3,0.2,0.15135172348597306,0.14605919829383113,24779.619,35.96723260218319,0.4877,0.13137323826689212,953.43108754968,0.6568661913344606,SSA,Sub-Saharan Africa
GIN,q3,0.2,0.14757996439443571,0.0719154097742686,10192.176,9.765701606915952,0.40856,0.15085516877175142,722.7144449261227,0.754275843858757,SSA,Sub-Saharan Africa
GMB,q3,0.2,0.14546790580370947,0.06934794108784374,1793.196,2.186734535038491,0.5333,0.11907478852983058,726.0359501431681,0.5953739426491529,SSA,Sub-Saharan Africa
GNB,q3,0.2,0.13330881691297336,0.0798893267556986,1522.599,1.6123650962897051,0.5666,0.10968437532639673,580.7545466160881,0.5484218766319837,SSA,Sub-Saharan Africa
GNQ,q3,0.2,0.2307930509312328,0.11702878693247565,943.639,21.821722943288368,0.499213277,0.12833514761311934,14838.799769294752,0.6416757380655967,SSA,Sub-Saharan Africa
GRC,q3,0.2,0.24447478671082495,0.2412956226473114,10887.637,273.91606436762675,0.34031994,0.16542449895821548,20809.119418943228,0.8271224947910775,WEU,Western Europe
GTM,q3,0.2,0.18812721784243935,0.09402981329471456,14630.417,61.759711046089826,0.5519928,0.11384193436582545,2402.817695271879,0.5692096718291273,CAM,Central America
GUY,q3,0.2,0.1802699372874062,0.11999484147280595,749.436,2.324123376335187,0.4455,0.14208128414464988,2203.0862796843408,0.7104064207232493,LAM,South America
HKG,q3,0.2,0.2168188819600219,0.22062818837538622,6966.331,294.82649220993306,0.547,0.11524957066264215,24387.749194782442,0.5762478533132108,CHI,China plus
HND,q3,0.2,0.2028682301524349,0.08654568953674277,8317.47,26.743905632259654,0.574,0.10755693028307513,1729.1871167470952,0.5377846514153757,CAM,Central America
HRV,q3,0.2,0.26688673260181606,0.05707531193166694,4328.165,71.32306919985523,0.3198,0.16935854047426516,13954.147891580491,0.8467927023713258,EEU,Central & Eastern Europe
HTI,q3,0.2,0.14782137300998813,0.09933440314832578,9949.322,9.956484182443043,0.606709091,0.09800176606411815,490.3615712049905,0.4900088303205908,SIS,Small Island States
HUN,q3,0.2,0.20942255320994918,0.0729799818329861,9927.37,169.58333981672405,0.26491692,0.1787967157001753,15271.388190778136,0.8939835785008765,EEU,Central & Eastern Europe
IDN,q3,0.2,0.18598955577472615,0.08949612318450416,241834.215,930.654243069005,0.4157,0.14920550560812634,2870.9489449923167,0.7460275280406318,SEA,Southeast Asia
IND,q3,0.2,0.1761893449695922,0.1709867315390079,1.23428117e6,3762.85903426931,0.37028835,0.1593003518670934,2428.234274145867,0.796501759335467,SAS,South Asia
IRL,q3,0.2,0.27359687687411394,0.27180238485959335,4554.321,158.69425169856387,0.31613169,0.17003905776491934,29624.85629749501,0.8501952888245968,WEU,Western Europe
IRN,q3,0.2,0.19507248516124914,0.14643355810824274,73762.519,,0.45685,0.13927012499570407,,,MDE,Middle East
IRQ,q3,0.2,0.19890414234898168,0.11401649870245467,29741.976,102.33683473956987,0.369,0.1595726560369028,2745.3052429675063,0.797863280184514,MDE,Middle East
ISL,q3,0.2,0.21353915637683457,0.23689163319384463,320.328,10.424296846141504,0.2703,0.1779426514870894,28953.55730206106,0.8897132574354472,WEU,Western Europe
ISR,q3,0.2,0.2094947725671356,0.19094141487851368,7346.446,198.39693578787308,0.36961308,0.15944317572866595,21529.48343787915,0.7972158786433299,MDE,Middle East
ITA,q3,0.2,0.21974531595082464,0.11707572182343237,59325.229,1618.1343332536792,0.31506916,0.1702348667876191,23216.33538624123,0.8511743339380954,WEU,Western Europe
JAM,q3,0.2,0.2034074046948527,0.06136927274207114,2810.46,18.598366288097807,0.60707535,0.09789351295314508,3239.0772527117265,0.48946756476572545,SIS,Small Island States
JOR,q3,0.2,0.20069553401670542,0.1926821676592847,7261.539,31.185202046176876,0.3966,0.15356712333468242,3297.525337839702,0.7678356166734119,MDE,Middle East
JPN,q3,0.2,0.1857939036839054,0.1160984672470999,128542.353,3896.5514045376885,0.3211,0.1691157035040276,25632.331159287165,0.845578517520138,JPK,Japan & South Korea
KAZ,q3,0.2,0.2454255630676564,0.11690353945111216,16252.279,178.17950208704036,0.2742,0.17731399837089004,9719.781435818164,0.8865699918544503,FSU,Former Soviet Union
KEN,q3,0.2,0.16740065701756543,0.14328609844705473,42030.676,60.00720525074013,0.5451,0.1157833755119721,826.5197517844381,0.5789168775598605,SSA,Sub-Saharan Africa
KGZ,q3,0.2,0.23784950022614568,0.1511049125896372,5422.293,10.941166058415098,0.2777,0.17674277670516272,1783.1681813916778,0.8837138835258135,FSU,Former Soviet Union
KHM,q3,0.2,0.16127460289929596,0.09588204457829276,14312.212,27.82594768872584,0.377,0.15786892346253456,1534.6518085198677,0.7893446173126729,SEA,Southeast Asia
KOR,q3,0.2,0.2326517882797652,0.19759563115095885,49545.636,1320.9341413851619,0.3865,0.15580627872890865,20769.72359535239,0.7790313936445432,JPK,Japan & South Korea
KWT,q3,0.2,0.21323002022979876,0.1514640371311191,2991.884,,0.414804506,0.14941364679052083,,,MDE,Middle East
LAO,q3,0.2,0.1877862088577706,0.11865238140475076,6249.165,14.310417684512124,0.4364,0.14429686772178485,1652.1794893122014,0.7214843386089242,SEA,Southeast Asia
LBN,q3,0.2,0.18156950295591623,0.10657337651429223,4953.061,53.34693262610232,0.43,0.1458342130158516,7853.535355548104,0.7291710650792579,MDE,Middle East
LBR,q3,0.2,0.14150192504762887,0.07632578027227885,3891.356,1.5004018519160238,0.4248,0.1470704111125335,283.53190660954203,0.7353520555626675,SSA,Sub-Saharan Africa
LBY,q3,0.2,0.17407532529347824,0.19179111883898242,6197.663,,0.414804506,0.14941364679052083,,,MAF,North Africa
LCA,q3,0.2,0.16041751929841644,0.1720898497148783,174.085,1.6916206815068073,0.4258,0.14683358579620864,7134.064694622476,0.7341679289810432,SIS,Small Island States
LKA,q3,0.2,0.18399616450149214,0.1449639747049611,20261.737,95.01787973544018,0.437866667,0.14394211758590025,3375.099286315299,0.7197105879295013,SAS,South Asia
LSO,q3,0.2,0.2174931357269863,0.07330779390348749,1995.581,3.005551603272059,0.6018,0.09945023816110143,748.9117774494908,0.49725119080550706,SSA,Sub-Saharan Africa
LTU,q3,0.2,0.24645253564451886,0.11330297355534824,3123.816,51.10761322672455,0.35764088,0.16193872939647735,13247.102179549589,0.8096936469823869,FSU,Former Soviet Union
LUX,q3,0.2,0.24143185058497646,0.23917350132774856,507.889,34.85205788155859,0.28509956,0.1755132911305963,60219.84509869663,0.8775664556529814,WEU,Western Europe
LVA,q3,0.2,0.18496670216793604,0.05303387893049967,2118.861,29.018886899605953,0.3603,0.1613904719643907,11051.625974069748,0.8069523598219537,FSU,Former Soviet Union
MAC,q3,0.2,0.16434118163875652,0.154570512575893,538.219,31.074797594640224,0.441388871,0.1430864989259285,41306.45696871472,0.7154324946296425,CHI,China plus
MAR,q3,0.2,0.14327625355438997,0.11353798429358422,32343.389,137.29319861913058,0.4672,0.13666163865196987,2900.548470517538,0.6833081932598494,MAF,North Africa
MDA,q3,0.2,0.2342586351816965,0.08057910604569571,4086.081,9.936478992790411,0.3063,0.1718284150934728,2089.2506009312633,0.859142075467364,FSU,Former Soviet Union
MDG,q3,0.2,0.16762907955592832,0.083495757369623,21151.64,17.99875107244465,0.4663,0.13689013600006442,582.425637477343,0.6844506800003219,SSA,Sub-Saharan Africa
MDV,q3,0.2,0.20356258771903385,0.07712662380543814,365.734,2.4148692646945826,0.4278,0.1463586400551691,4831.885762490297,0.7317932002758455,SIS,Small Island States
MEX,q3,0.2,0.19890553828328675,0.10835669435993472,114092.963,1411.0937527544643,0.54873459,0.11476133328391294,7096.800547405474,0.5738066664195646,CAM,Central America
MKD,q3,0.2,0.21620329593467885,0.13595500779298753,2070.741,18.953813317847356,0.4405,0.1433029140108425,6558.368912541551,0.7165145700542126,EEU,Central & Eastern Europe
MLI,q3,0.2,0.16504171253736483,0.06132927689686775,15049.353,14.677897111037344,0.3904,0.1549472568017809,755.6138436562759,0.7747362840089045,SSA,Sub-Saharan Africa
MLT,q3,0.2,0.20605678255107493,0.0833239160273297,414.253,9.477672411719086,0.27524786,0.17714367898760897,20264.30417222426,0.8857183949380448,WEU,Western Europe
MMR,q3,0.2,0.21337213660964643,0.09246753453956108,50600.818,83.90582295634557,0.441,0.14318121861895233,1187.109068090127,0.7159060930947616,SEA,Southeast Asia
MNE,q3,0.2,0.2592283640327588,0.09500390364711125,624.275,6.41996194841101,0.3063,0.1718284150934728,8835.3040451393,0.859142075467364,EEU,Central & Eastern Europe
MNG,q3,0.2,0.19945978335315256,0.18447578403971449,2719.896,9.977397597265247,0.3988,0.15307314926842713,2807.592039762972,0.7653657463421358,CHI,China plus
MOZ,q3,0.2,0.14615047496881076,0.06936332712813807,23531.574,19.76565994514302,0.5158,0.1238768834433769,520.2602157437292,0.6193844172168845,SSA,Sub-Saharan Africa
MRT,q3,0.2,0.14664503623885639,0.07315303814224694,3494.195,6.033414762325536,0.4348,0.14468283327473733,1249.116809644116,0.7234141663736867,SSA,Sub-Saharan Africa
MUS,q3,0.2,0.18026746616739234,0.11619483265382582,1247.955,15.738374807760245,0.418083333,0.148649819947768,9373.361144608773,0.7432490997388399,SIS,Small Island States
MWI,q3,0.2,0.13214783993996354,0.09287871206669213,14539.612,11.791209492076325,0.5212,0.1224055504369866,496.33700273274957,0.612027752184933,SSA,Sub-Saharan Africa
MYS,q3,0.2,0.18715362770233573,0.15149431922476636,28208.035,375.28812665633484,0.5226,0.12202254730591525,8117.122158326683,0.6101127365295762,SEA,Southeast Asia
NAM,q3,0.2,0.1842599858437492,0.11701634756535005,2118.874,13.259206323635928,0.6697,0.07909264326784438,2474.676823091139,0.3954632163392219,SSA,Sub-Saharan Africa
NER,q3,0.2,0.15634677292304813,0.06254927152897101,16464.025,10.129710316346669,0.3745,0.158404625915692,487.30276262797815,0.7920231295784599,SSA,Sub-Saharan Africa
NGA,q3,0.2,0.12334055215596167,0.07941410522115841,158503.197,338.3065897384573,0.4897,0.13084890965411525,1396.4086918726075,0.6542445482705763,SSA,Sub-Saharan Africa
NIC,q3,0.2,0.20510812732980507,0.09746239436033205,5824.065,15.128172852787909,0.4573,0.13915759588585025,1807.328871105963,0.6957879794292512,CAM,Central America
NLD,q3,0.2,0.2301999870755263,0.17776078600513895,16682.917,614.724900948884,0.26849291,0.1782311278407454,32836.91707148999,0.8911556392037272,WEU,Western Europe
NOR,q3,0.2,0.17541105025692558,0.11641137260108121,4885.878,228.31191505078243,0.2554,0.18026767375592115,42118.58934767102,0.9013383687796059,WEU,Western Europe
NPL,q3,0.2,0.14532627027495237,0.1301150873515184,27013.212,32.21794348738442,0.3875,0.1555866923496024,927.820664478655,0.7779334617480119,SAS,South Asia
NZL,q3,0.2,0.23159971548556219,0.18840399524954363,4370.062,,0.32766598,0.1678758987303265,,,ANZ,Australia & New Zealand
OMN,q3,0.2,0.2031392454359776,0.1640595676541671,3041.434,,0.414804506,0.14941364679052083,,,MDE,Middle East
PAK,q3,0.2,0.14473208546488717,0.07753431270164375,179424.641,418.50810929459686,0.3559,0.16229578724589963,1892.7752255265652,0.8114789362294982,SAS,South Asia
PAN,q3,0.2,0.17361972656278862,0.16157424790561062,3642.687,42.93011386179749,0.53756649,0.1178895262366398,6946.809847308194,0.589447631183199,CAM,Central America
PER,q3,0.2,0.18712533798385428,0.24519752568709804,29027.674,248.75934295434868,0.47856544,0.133749261849298,5730.975636949159,0.66874630924649,LAM,South America
PHL,q3,0.2,0.1658697905014715,0.22492735235281935,93966.78,332.0546077828365,0.43864613,0.14375321693817472,2539.9358192292325,0.7187660846908736,SEA,Southeast Asia
PNG,q3,0.2,0.17508411511740776,0.11395058439904043,7310.507,15.207027572085849,0.4988,0.1284450194235675,1335.93125064465,0.6422250971178375,SEA,Southeast Asia
POL,q3,0.2,0.19446921941342293,0.059624786902341784,38329.781,662.5675308389051,0.36523933,0.16036292916243333,13860.145719753487,0.8018146458121668,EEU,Central & Eastern Europe
PRT,q3,0.2,0.17482567087627243,0.1465235342072272,10596.058,230.60379712874197,0.37222191,0.1588901806223874,17289.768977290514,0.794450903111937,WEU,Western Europe
PRY,q3,0.2,0.20520276446291852,0.09217831986019964,6248.02,29.996266772241036,0.526,0.12108978309494761,2906.7139966812297,0.6054489154747381,LAM,South America
QAT,q3,0.2,0.17311073959468026,0.15290718023172795,1856.327,,0.464,0.13747263600583257,,,MDE,Middle East
ROU,q3,0.2,0.2235174315938079,0.10550479634327659,20471.864,234.34902635574073,0.2721,0.17765353410323945,10168.329749003447,0.8882676705161971,EEU,Central & Eastern Europe
RUS,q3,0.2,0.2346242628269052,0.04217460857198024,143479.274,2010.3775271968639,0.4104,0.15043221723708033,10538.997740531604,0.7521610861854017,FSU,Former Soviet Union
RWA,q3,0.2,0.17951983573540323,0.0763084324562631,10039.338,11.086926552034237,0.5734,0.1077299346867998,594.8568886354831,0.5386496734339989,SSA,Sub-Saharan Africa
SAU,q3,0.2,0.19013085877186098,0.21451879689203687,27421.461,559.2363116192045,0.414804506,0.14941364679052083,15235.792275383405,0.7470682339526041,MDE,Middle East
SDN,q3,0.2,0.14036050971453257,0.07439022317158447,34545.013,88.12522030382412,0.4139,0.14962352250268712,1908.4673500026602,0.7481176125134357,SSA,Sub-Saharan Africa
SEN,q3,0.2,0.1434178889102836,0.07176082818945084,12678.148,21.58159603963768,0.4628,0.13777572524807782,1172.655519706871,0.6888786262403891,SSA,Sub-Saharan Africa
SGP,q3,0.2,0.1693909792605325,0.2812149797878573,5131.172,263.8333946265791,0.533,0.11915792205994746,30634.17000416793,0.5957896102997373,SEA,Southeast Asia
SLB,q3,0.2,0.16271024994309352,0.11690257797052908,527.861,1.307751094944226,0.461,0.13822929469797157,1712.2832667562143,0.6911464734898578,SIS,Small Island States
SLE,q3,0.2,0.15100876092473248,0.07179668981616516,6415.634,4.351883435502898,0.3999,0.1528253325396629,518.3260401112196,0.7641266626983145,SSA,Sub-Saharan Africa
SLV,q3,0.2,0.19277373294214706,0.12481925212424785,6183.875,37.04142334866409,0.4243,0.14718866146124931,4408.301850627103,0.7359433073062466,CAM,Central America
SRB,q3,0.2,0.24314518629277182,0.11920529851025935,8991.254,70.04375295597576,0.2965,0.1735614649089231,6760.400924474978,0.8678073245446156,EEU,Central & Eastern Europe
STP,q3,0.2,0.19875101542949114,0.07899575892061057,180.371,0.2810829464932609,0.3682,0.15974134097521264,1244.6725581744693,0.7987067048760633,SIS,Small Island States
SUR,q3,0.2,0.19358837746497332,0.09684822923052178,529.131,,0.5761,0.10695072217955036,,,LAM,South America
SVK,q3,0.2,0.20390227587507917,0.03165004663665592,5404.294,109.48990695010632,0.27051746,0.17790781680010406,18021.882513368033,0.8895390840005202,EEU,Central & Eastern Europe
SVN,q3,0.2,0.20889028868635226,0.05802363679334234,2043.337,51.32285473442756,0.2487,0.18127318350845717,22765.352128532337,0.9063659175422858,EEU,Central & Eastern Europe
SWE,q3,0.2,0.25159175998570343,0.1932709394075967,9390.168,316.7771014367621,0.2724,0.1776051760698374,29957.5326424239,0.8880258803491868,WEU,Western Europe
SWZ,q3,0.2,0.19991558442732565,0.13294670764803182,1064.837,5.637987396627411,0.5745,0.10741269251625656,2843.587359588697,0.5370634625812828,SSA,Sub-Saharan Africa
SYR,q3,0.2,0.1993762375346903,0.07969224199353298,21362.529,96.93430163252933,0.4177,0.14873936464632181,3374.587914487402,0.7436968232316091,MDE,Middle East
TCD,q3,0.2,0.15767682575529166,0.06680855903619588,11952.136,13.798873589621824,0.4932,0.12992784525535353,750.0156927810096,0.6496392262767677,SSA,Sub-Saharan Africa
TGO,q3,0.2,0.12463535620203403,0.08686658875279618,6421.679,5.396533630046934,0.5202,0.12267873659880965,515.4726106265557,0.6133936829940483,SSA,Sub-Saharan Africa
THA,q3,0.2,0.11908326917076374,0.0852775036455308,67195.028,530.3670868449135,0.41986904,0.14823183758344655,5849.933411501883,0.7411591879172327,SEA,Southeast Asia
TJK,q3,0.2,0.23017482819025115,0.18332431803257204,7527.394,13.345545695584383,0.3077,0.17157670385478702,1520.9677755620398,0.857883519273935,FSU,Former Soviet Union
TKM,q3,0.2,0.2734082009862072,0.10660800127383212,5087.213,37.4197200458013,0.4077,0.15105233271333224,5555.434775778138,0.7552616635666612,FSU,Former Soviet Union
TON,q3,0.2,0.19673782555509883,0.13907137671144537,103.986,0.42274293433913285,0.381,0.1570056277790965,3191.4401840196238,0.7850281388954825,SIS,Small Island States
TTO,q3,0.2,0.18389060139936783,0.1266755756374097,1328.147,30.961003519141737,0.4027,0.15219204011405127,17739.06912998524,0.7609602005702563,SIS,Small Island States
TUN,q3,0.2,0.16186793277414238,0.10374698146370044,10635.244,90.36665459033907,0.4181,0.14864592515383773,6315.151290670082,0.7432296257691887,MAF,North Africa
TUR,q3,0.2,0.16107478739127123,0.10973551475153301,72326.988,912.795531850223,0.4004,0.1527125061624685,9636.464695775174,0.7635625308123427,MDE,Middle East
TZA,q3,0.2,0.13326368740648592,0.13647579387906186,44346.525,56.24235848107449,0.4378,0.14395826230059627,912.8733530555875,0.7197913115029814,SSA,Sub-Saharan Africa
UGA,q3,0.2,0.13801917206571157,0.08997872636658116,32428.167,38.150724958789226,0.4898,0.13082265501481868,769.5438243316243,0.6541132750740934,SSA,Sub-Saharan Africa
UKR,q3,0.2,0.24544812976359232,0.04464291580846629,45792.09,276.5484230127072,0.2455,0.18174461223176835,5487.976843135083,0.9087230611588419,FSU,Former Soviet Union
URY,q3,0.2,0.18958263864824923,0.08901823203261267,3359.275,43.309135496432084,0.4337,0.1449475563512256,9343.61336581845,0.724737781756128,LAM,South America
USA,q3,0.2,0.20659930491290754,0.0733478254886267,309011.475,13084.55659,0.40259327,0.15221624514970955,32226.66850120514,0.7610812257485479,USA,United States
UZB,q3,0.2,0.25736518984261736,0.12189851382630215,28515.909,78.64829417327228,0.3527,0.16294822439946205,2247.096504547913,0.8147411219973102,FSU,Former Soviet Union
VCT,q3,0.2,0.1659380476605149,0.0758627130471818,108.255,1.0830206594966636,0.492780875,0.13003837545783103,6504.745607510734,0.6501918772891551,SIS,Small Island States
VEN,q3,0.2,0.18663712477606256,0.15511569379725018,28439.94,316.3966012244212,0.4694,0.13610176421160647,7570.714920143969,0.6805088210580323,LAM,South America
VNM,q3,0.2,0.20457920908427485,0.09095776156566611,87967.651,249.92344410750056,0.4669,0.13673783949850163,1942.418116137042,0.6836891974925082,SEA,Southeast Asia
VUT,q3,0.2,0.18762147619805586,0.11101317205694178,236.211,0.9565630385219908,0.4318,0.14540359525491808,2944.1411468785573,0.7270179762745905,SIS,Small Island States
WSM,q3,0.2,0.18145665520377577,0.11876457362265248,185.949,0.7218842878104964,0.4869,0.13158256085655645,2554.124604924376,0.6579128042827822,SIS,Small Island States
YEM,q3,0.2,0.17230993028859926,0.07517684450123403,23154.855,,0.4189,0.14845883534752843,,,MDE,Middle East
ZAF,q3,0.2,0.18561512276741582,0.1394836273530207,51216.964,473.7724133922748,0.6938,0.07176764486749068,3319.362146529299,0.3588382243374534,SSA,Sub-Saharan Africa
ZMB,q3,0.2,0.15891257063390382,0.10712277800513414,13605.984,18.111837393999384,0.6162,0.09518867955779563,633.5601621684648,0.4759433977889781,SSA,Sub-Saharan Africa
AFG,q4,0.2,0.16464795514812444,0.07589955468931876,29185.507,37.23728418322597,0.338,0.23078510016911413,1472.2736117367385,1.1539255008455704,SAS,South Asia
AGO,q4,0.2,0.21289754180363302,0.1228035064983982,23356.246,105.89344662859713,0.4872,0.21582686976131749,4892.620824872126,1.0791343488065874,SSA,Sub-Saharan Africa
ALB,q4,0.2,0.22530259424046994,0.18883036602491893,2948.023,24.568445171853057,0.29215,0.23131236150760737,9638.637607765451,1.1565618075380368,EEU,Central & Eastern Europe
ARE,q4,0.2,0.2345968718550052,0.22073223940222045,8549.988,318.1423059818006,0.414804506,0.2257562394219617,42001.58561595781,1.1287811971098085,MDE,Middle East
ARG,q4,0.2,0.29569291535084713,0.2524732284158371,40895.752,580.4274305865966,0.4357,0.22342849148858052,15855.439610763982,1.1171424574429025,LAM,South America
ARM,q4,0.2,0.21707405022292028,0.11301577996511226,2877.319,15.152619472187178,0.3132,0.23128878482751836,6090.098012552596,1.1564439241375917,FSU,Former Soviet Union
AUS,q4,0.2,0.273245938091091,0.11545937912349417,22154.679,,0.3494,0.2303758080625754,,,ANZ,Australia & New Zealand
AUT,q4,0.2,0.2455421778584337,0.19591607400996922,8409.949,296.8320908711133,0.26106634,0.23069567040727884,40712.42180059938,1.1534783520363943,WEU,Western Europe
AZE,q4,0.2,0.24051704807123422,0.10827484498835328,9032.461,80.69556138880493,0.1664,0.22440830045117877,10024.263478810191,1.1220415022558936,FSU,Former Soviet Union
BDI,q4,0.2,0.2467657931282571,0.08977103637077152,8675.602,3.071832434435739,0.3936,0.22768858604726727,403.0966286666956,1.1384429302363364,SSA,Sub-Saharan Africa
BEL,q4,0.2,0.25881521034837535,0.189395439742895,10938.739,357.4760039013982,0.27500149,0.23106625073735554,37756.0155471615,1.155331253686778,WEU,Western Europe
BEN,q4,0.2,0.23001033763760048,0.12401024503237645,9199.259,12.601266759843224,0.4944,0.21454627926709377,1469.4416677345805,1.0727313963354688,SSA,Sub-Saharan Africa
BFA,q4,0.2,0.16010021085034645,0.06299442541648424,15605.217,18.55280683067076,0.4576,0.2205255543702238,1310.8975067303918,1.1026277718511193,SSA,Sub-Saharan Africa
